familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employstatus,salary,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,logage,employed,retired
4128,1,69,2,1,1,4,0,1,1,0,1,0,1,4.2341065,0,1
4345,1,65,3,1,0,6,0,0,0,0,1,0,0,4.1743875,0,0
4077,1,63,1,1,1,4,0,0,0,0,1,0,1,4.1431346,0,1
4086,1,58,3,1,0,1,0,0,0,0,1,0,0,4.0604429,1,0
4171,1,55,3,1,0,1,0,1,1,0,1,0,0,4.0073333,1,0
6067,3,52,3,3,0,1,0,1,2,0,1,0,0,3.9512436,1,0
4298,1,38,5,3,0,5,0,1,1,0,0,0,0,3.6375861,0,0
3929,4,37,2,3,0,1,0,0,0,0,1,0,1,3.6109178,1,0
3852,1,34,5,1,0,3,0,0,0,0,0,0,0,3.5263605,0,0
5188,1,32,5,4,0,3,0,0,0,0,0,0,0,3.4657359,0,0
8271,1,31,1,3,0,1,0,1,1,0,0,0,1,3.4339871,1,0
6559,1,31,4,7,0,2,0,0,0,0,0,0,0,3.4339871,0,0
5294,2,25,3,3,0,6,0,0,0,0,1,0,0,3.2188759,0,0
5357,2,62,3,3,0,5,0,0,0,0,1,0,0,4.1271343,0,0
4206,2,66,1,1,1,4,0,1,2,0,1,0,1,4.1896548,0,1
5288,2,32,3,3,0,1,0,1,1,0,1,0,0,3.4657359,1,0
4380,7,37,2,4,1,1,0,1,5,1,1,0,1,3.6109178,1,0
8968,2,35,2,3,0,1,0,1,2,0,1,1,1,3.5553482,1,0
5090,4,34,3,3,0,1,0,1,2,0,1,0,0,3.5263605,1,0
5020,2,26,3,3,0,1,0,0,0,0,0,0,0,3.2580965,1,0
1801,2,55,2,1,1,1,0,1,3,0,1,0,1,4.0073333,1,0
2193,1,37,2,1,0,1,0,1,1,0,0,0,1,3.6109178,1,0
2187,2,70,1,1,1,4,0,1,2,0,1,0,1,4.2484951,0,1
1746,4,53,3,3,0,1,0,1,2,0,1,0,0,3.9702919,1,0
1493,2,30,2,1,0,1,0,1,2,0,1,1,1,3.4011974,1,0
137,4,72,2,1,1,4,0,1,3,0,1,0,1,4.2766662,0,1
942,1,48,3,1,0,1,0,1,1,0,1,0,0,3.871201,1,0
7673,6,81,9,1,0,4,0,1,1,0,1,0,0,4.3944492,0,1
5152,1,63,1,1,0,4,0,1,1,0,1,0,1,4.1431346,0,1
5443,1,62,1,1,0,1,0,1,1,0,1,0,1,4.1271343,1,0
6642,1,58,4,1,0,1,0,0,0,0,0,0,0,4.0604429,1,0
6486,1,52,3,1,1,1,0,1,1,0,1,0,0,3.9512436,1,0
6370,4,40,3,1,1,1,350,1,4,1,1,1,0,3.6888795,1,0
5216,6,37,2,1,0,1,0,1,2,0,1,0,1,3.6109178,1,0
8518,2,34,2,3,0,1,0,1,3,0,0,0,1,3.5263605,1,0
6677,1,33,1,3,0,3,0,0,0,0,0,0,1,3.4965076,0,0
6530,1,30,1,1,0,1,0,1,1,1,0,0,1,3.4011974,1,0
7637,4,29,1,3,0,1,0,0,0,0,1,0,1,3.3672957,1,0
9029,5,28,3,3,0,1,0,1,1,0,1,0,0,3.3322046,1,0
8469,1,27,1,1,0,1,0,1,1,0,1,0,1,3.2958369,1,0
8129,1,27,2,3,0,1,1175,1,1,0,1,0,1,3.2958369,1,0
5768,3,23,2,1,0,1,0,0,0,0,1,0,1,3.1354942,1,0
8822,3,21,1,3,0,1,0,1,2,0,1,1,1,3.0445225,1,0
7442,2,42,3,1,1,1,1360,1,4,0,1,1,0,3.7376697,1,0
5159,4,45,3,1,1,1,9999999,1,5,0,1,0,0,3.8066626,1,0
5433,2,48,2,1,1,1,0,1,2,0,1,0,1,3.871201,1,0
7641,3,53,1,1,1,6,0,1,3,0,1,0,1,3.9702919,0,0
8199,2,25,3,1,0,1,0,1,2,0,1,0,0,3.2188759,1,0
6245,5,44,2,1,1,1,0,1,2,0,1,1,1,3.7841897,1,0
5820,5,25,2,1,1,1,0,1,2,0,1,0,1,3.2188759,1,0
8395,6,32,0,1,1,1,0,0,0,0,0,0,0,3.4657359,1,0
6913,2,31,4,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
8094,4,29,1,2,0,1,0,0,0,0,1,0,1,3.3672957,1,0
5808,2,58,1,3,0,1,0,1,1,0,1,0,1,4.0604429,1,0
7915,3,57,1,1,1,1,0,0,0,0,0,0,1,4.0430512,1,0
5047,1,39,4,3,0,1,0,0,0,0,1,0,0,3.6635616,1,0
8004,1,36,3,3,0,1,0,0,0,0,0,0,0,3.583519,1,0
5905,3,34,1,3,0,1,0,1,1,0,1,0,1,3.5263605,1,0
8876,1,33,5,1,0,3,0,1,1,0,0,0,0,3.4965076,0,0
4898,1,31,3,3,0,1,0,1,1,0,1,0,0,3.4339871,1,0
8953,1,30,1,1,0,3,0,0,0,0,0,0,1,3.4011974,0,0
5201,1,20,2,1,0,3,0,1,1,0,0,0,1,2.9957323,0,0
6620,5,43,2,1,1,1,812.5,1,3,0,1,1,1,3.7612002,1,0
4633,2,49,3,3,0,1,0,0,0,0,0,0,0,3.8918202,1,0
5014,2,62,1,1,1,5,0,0,0,0,1,0,1,4.1271343,0,0
4266,4,36,3,1,0,6,0,1,1,0,1,0,0,3.583519,0,0
5739,2,49,2,3,0,4,0,1,2,0,1,1,1,3.8918202,0,1
8684,5,28,1,3,0,6,0,1,1,0,1,0,1,3.3322046,0,0
3799,4,44,1,4,0,1,0,0,0,1,1,0,1,3.7841897,1,0
8661,1,62,3,4,0,6,0,0,0,0,1,0,0,4.1271343,0,0
8875,2,46,2,1,1,1,47000,1,2,1,1,0,1,3.8286414,1,0
8652,6,40,3,1,0,3,0,1,1,0,1,0,0,3.6888795,0,0
183,1,66,3,3,0,2,0,0,0,0,1,0,0,4.1896548,0,0
428,1,65,0,7,0,4,0,0,0,0,1,0,0,4.1743875,0,1
53,1,61,3,1,1,5,0,1,2,0,1,0,0,4.1108737,0,0
582,1,32,2,3,0,1,0,0,0,0,1,0,1,3.4657359,1,0
41,5,46,3,1,0,1,67000,1,2,0,1,1,0,3.8286414,1,0
4989,3,32,2,1,0,3,0,0,0,0,1,0,1,3.4657359,0,0
7357,5,31,2,1,1,1,0,1,2,0,1,0,1,3.4339871,1,0
5270,2,26,3,3,0,1,0,0,0,0,1,0,0,3.2580965,1,0
8247,4,24,3,1,0,3,0,0,0,0,1,0,0,3.1780539,0,0
7345,4,24,3,1,0,3,0,1,1,0,1,0,0,3.1780539,0,0
7547,8,31,2,1,0,1,0,0,0,0,1,0,1,3.4339871,1,0
3866,3,56,0,1,0,1,0,1,1,0,1,0,0,4.0253515,1,0
3845,1,51,2,1,0,6,0,0,0,0,0,0,1,3.9318256,0,0
3776,1,49,2,1,0,3,0,0,0,0,0,0,1,3.8918202,0,0
7451,4,31,3,1,0,1,0,0,0,0,1,0,0,3.4339871,1,0
7225,5,28,3,1,1,1,0,1,1,0,1,0,0,3.3322046,1,0
3797,3,24,2,3,0,3,0,0,0,0,1,0,1,3.1780539,0,0
5125,4,49,2,1,1,1,0,1,3,0,1,1,1,3.8918202,1,0
5640,1,58,3,3,0,5,0,0,0,0,1,0,0,4.0604429,0,0
5317,3,56,2,1,1,1,2000,1,1,0,1,0,1,4.0253515,1,0
3791,3,54,3,1,1,4,0,1,1,0,1,0,0,3.9889841,0,1
5955,2,31,2,1,0,1,0,1,1,0,1,0,1,3.4339871,1,0
6952,1,30,2,3,0,1,50000,1,1,0,1,0,1,3.4011974,1,0
6688,2,61,3,1,1,1,40000,1,1,0,1,0,0,4.1108737,1,0
9420,5,37,1,1,1,1,40000,1,2,0,1,1,1,3.6109178,1,0
7356,6,33,3,1,1,1,0,1,2,1,1,1,0,3.4965076,1,0
3066,1,88,0,7,0,5,0,0,0,0,1,0,0,4.4773369,0,0
3283,4,59,2,1,1,1,0,1,2,0,1,0,1,4.0775375,1,0
2626,2,58,1,1,1,1,1500,1,3,1,1,1,1,4.0604429,1,0
2652,4,57,2,1,1,1,60000,1,4,0,1,1,1,4.0430512,1,0
2984,5,33,2,1,1,1,125000,1,2,0,1,1,1,3.4965076,1,0
3725,1,31,2,1,0,1,85000,1,1,0,1,0,1,3.4339871,1,0
3024,2,63,1,1,1,4,0,1,2,0,1,1,1,4.1431346,0,1
3888,1,72,3,1,1,4,0,1,2,0,1,0,0,4.2766662,0,1
8820,3,31,3,1,0,1,128000,1,4,0,1,1,0,3.4339871,1,0
4635,3,54,5,1,1,4,0,0,0,0,1,0,0,3.9889841,0,1
6810,1,26,3,1,0,1,16000,1,1,0,1,0,0,3.2580965,1,0
6753,2,67,2,1,1,1,0,1,1,0,1,1,1,4.2046928,1,0
5825,1,62,3,1,1,1,0,1,1,0,1,0,0,4.1271343,1,0
3918,3,48,2,3,0,1,0,0,0,0,0,0,1,3.871201,1,0
8091,1,46,3,1,1,1,0,1,1,0,1,0,0,3.8286414,1,0
4479,2,40,3,3,0,1,0,1,2,0,1,1,0,3.6888795,1,0
4357,2,28,1,3,0,6,0,0,0,0,1,0,1,3.3322046,0,0
3787,3,25,2,3,0,3,0,0,0,0,1,0,1,3.2188759,0,0
8275,3,43,2,1,1,1,0,1,4,0,1,1,1,3.7612002,1,0
3832,2,66,3,3,0,4,0,1,1,0,1,0,0,4.1896548,0,1
5705,2,85,2,1,1,4,0,1,1,0,1,0,1,4.4426513,0,1
6569,1,65,1,1,1,4,0,1,1,0,1,0,1,4.1743875,0,1
5882,1,63,2,1,0,1,23500,1,1,0,1,0,1,4.1431346,1,0
8450,1,34,3,1,1,1,55730,1,1,0,1,0,0,3.5263605,1,0
5824,2,69,2,1,1,4,0,1,2,0,1,1,1,4.2341065,0,1
8583,2,29,3,1,0,1,45000,1,1,0,1,0,0,3.3672957,1,0
4561,1,61,3,1,1,1,0,1,3,0,1,0,0,4.1108737,1,0
7187,1,52,3,1,0,1,0,1,1,0,1,0,0,3.9512436,1,0
7140,3,46,3,2,1,1,80000,1,3,0,1,1,0,3.8286414,1,0
7654,3,42,2,1,0,1,72000,1,1,0,1,0,1,3.7376697,1,0
7239,1,43,2,1,1,1,9999999,1,2,0,1,0,1,3.7612002,1,0
9224,2,45,1,3,0,1,1100,1,3,0,0,0,1,3.8066626,1,0
7346,1,38,1,3,0,1,0,1,1,0,1,0,1,3.6375861,1,0
4323,2,66,2,1,1,4,9999999,1,4,0,1,1,1,4.1896548,0,1
8464,4,39,3,1,1,1,0,1,1,0,1,0,0,3.6635616,1,0
4442,1,42,3,2,0,4,0,1,1,0,1,0,0,3.7376697,0,1
4160,3,45,1,1,1,1,99918,1,3,0,1,0,1,3.8066626,1,0
5361,2,75,2,1,1,4,0,1,4,0,1,1,1,4.3174882,0,1
5444,2,25,1,3,0,1,1500,1,2,0,1,1,1,3.2188759,1,0
5053,1,61,2,1,0,3,0,0,0,0,0,0,1,4.1108737,0,0
5051,2,55,3,1,0,5,0,1,1,0,1,0,0,4.0073333,0,0
5731,3,50,3,4,1,5,0,1,1,0,1,0,0,3.9120231,0,0
7329,1,53,3,4,1,1,0,0,0,0,1,0,0,3.9702919,1,0
7370,1,42,3,3,0,1,0,0,0,0,0,0,0,3.7376697,1,0
7579,3,30,3,4,0,1,0,1,3,0,1,0,0,3.4011974,1,0
5831,2,66,1,1,1,4,0,1,3,0,1,0,1,4.1896548,0,1
4276,2,61,2,1,1,1,0,1,3,0,1,0,1,4.1108737,1,0
5463,2,67,2,4,1,5,0,1,2,0,1,0,1,4.2046928,0,0
8816,5,31,2,1,0,3,0,1,1,0,1,0,1,3.4339871,0,0
5359,2,64,2,4,1,4,0,0,0,0,0,0,1,4.1588831,0,1
9475,3,54,2,1,0,1,0,1,1,0,1,0,1,3.9889841,1,0
7013,2,64,3,3,0,4,0,1,2,0,1,0,0,4.1588831,0,1
6105,2,62,3,1,1,1,0,1,1,0,1,0,0,4.1271343,1,0
5856,2,60,1,1,1,1,0,1,3,0,1,0,1,4.0943446,1,0
5617,1,57,3,2,0,1,0,1,2,0,1,0,0,4.0430512,1,0
6573,2,56,2,1,1,1,0,1,2,0,1,0,1,4.0253515,1,0
5682,2,54,3,4,1,5,0,1,2,0,1,0,0,3.9889841,0,0
6721,1,53,2,1,0,1,0,1,1,0,1,0,1,3.9702919,1,0
8352,1,47,2,1,0,1,0,1,2,0,1,0,1,3.8501475,1,0
8407,2,43,2,3,0,1,73000,1,3,0,1,0,1,3.7612002,1,0
6011,5,41,2,1,1,1,2000,1,2,0,1,1,1,3.713572,1,0
5560,8,41,2,3,0,6,0,1,2,0,1,1,1,3.713572,0,0
7005,4,34,1,1,1,1,52000,1,2,0,1,1,1,3.5263605,1,0
6690,3,32,3,1,0,1,52400,1,1,0,1,0,0,3.4657359,1,0
7650,3,30,2,1,0,1,0,1,2,1,1,0,1,3.4011974,1,0
7353,3,37,1,1,1,1,46000,1,2,0,1,0,1,3.6109178,1,0
8267,4,36,2,3,0,4,0,1,2,0,1,0,1,3.583519,0,1
5330,2,70,2,1,1,1,0,1,3,0,1,0,1,4.2484951,1,0
5546,3,69,3,1,1,4,0,1,2,0,1,0,0,4.2341065,0,1
4612,1,39,3,3,0,1,0,1,1,0,1,0,0,3.6635616,1,0
8348,1,26,1,7,0,3,0,0,0,0,1,0,1,3.2580965,0,0
8210,1,25,3,2,0,7,0,1,1,0,1,0,0,3.2188759,0,0
8351,1,23,3,3,0,1,0,0,0,0,0,0,0,3.1354942,1,0
9078,2,49,2,1,1,1,0,1,1,0,1,0,1,3.8918202,1,0
5665,2,31,3,1,0,1,0,1,2,0,0,0,0,3.4339871,1,0
6040,6,33,2,1,0,1,0,1,1,0,1,0,1,3.4965076,1,0
6372,6,43,1,4,1,1,0,1,3,0,1,0,1,3.7612002,1,0
7501,2,29,1,3,0,1,34000,1,2,0,1,0,1,3.3672957,1,0
4830,1,56,3,1,0,1,0,1,1,0,1,0,0,4.0253515,1,0
8754,4,45,2,1,1,1,0,1,2,0,1,0,1,3.8066626,1,0
7414,3,33,3,1,0,3,0,0,0,0,1,0,0,3.4965076,0,0
7666,1,32,2,1,0,3,0,0,0,0,0,0,1,3.4657359,0,0
7831,1,24,2,1,1,1,0,1,2,0,1,0,1,3.1780539,1,0
8151,3,23,1,1,0,3,0,1,1,0,1,0,1,3.1354942,0,0
7621,2,44,5,7,0,1,0,1,1,0,1,0,0,3.7841897,1,0
7812,2,60,3,1,0,1,0,1,3,0,1,0,0,4.0943446,1,0
1266,4,69,2,1,1,4,0,1,4,0,1,0,1,4.2341065,0,1
2012,1,46,2,3,0,1,65000,1,2,0,1,0,1,3.8286414,1,0
1408,1,42,5,1,0,3,0,0,0,0,0,0,0,3.7376697,0,0
1790,5,51,3,1,1,1,42000,1,2,0,1,1,0,3.9318256,1,0
5334,2,54,2,1,1,1,88000,1,4,0,1,1,1,3.9889841,1,0
5758,2,25,2,3,0,1,0,1,2,0,1,1,1,3.2188759,1,0
4770,2,66,3,3,0,5,0,0,0,0,1,0,0,4.1896548,0,0
8183,2,54,2,3,0,6,0,0,0,0,1,0,1,3.9889841,0,0
5749,1,54,4,1,1,3,0,0,0,0,1,0,0,3.9889841,0,0
6362,2,35,2,3,0,1,0,0,0,0,1,0,1,3.5553482,1,0
7847,3,30,3,1,0,7,0,0,0,0,1,0,0,3.4011974,0,0
6065,4,31,1,1,0,1,0,0,0,0,1,0,1,3.4339871,1,0
5421,1,29,1,3,0,1,0,1,1,1,1,0,1,3.3672957,1,0
9561,4,28,1,1,0,1,0,0,0,0,1,0,1,3.3322046,1,0
2927,7,70,2,1,1,4,0,1,1,0,1,0,1,4.2484951,0,1
3212,1,28,2,1,0,1,0,1,1,0,1,0,1,3.3322046,1,0
3496,2,48,3,1,0,3,0,0,0,0,1,1,0,3.871201,0,0
3210,1,33,3,1,0,1,55700,1,1,0,1,0,0,3.4965076,1,0
2496,1,63,2,1,0,1,0,1,1,0,1,0,1,4.1431346,1,0
1695,1,29,2,3,0,1,42000,1,1,0,1,0,1,3.3672957,1,0
1594,2,61,1,6,1,1,0,1,1,0,1,0,1,4.1108737,1,0
1752,3,38,2,3,0,1,62000,1,2,0,1,0,1,3.6375861,1,0
6770,2,70,2,1,1,1,0,1,1,0,1,0,1,4.2484951,1,0
8922,2,52,1,1,1,1,78000,1,2,0,1,0,1,3.9512436,1,0
6374,4,43,2,4,1,1,0,1,2,0,1,0,1,3.7612002,1,0
4822,2,31,1,3,0,3,0,0,0,0,1,0,1,3.4339871,0,0
6316,4,29,3,3,0,1,28898,0,0,0,1,0,0,3.3672957,1,0
4493,1,36,1,3,0,1,0,1,1,0,1,0,1,3.583519,1,0
9095,2,53,2,1,1,1,0,1,3,0,1,0,1,3.9702919,1,0
1323,1,61,2,1,0,1,0,0,0,0,1,0,1,4.1108737,1,0
1400,3,42,2,4,0,5,0,1,2,0,1,0,1,3.7376697,0,0
2310,3,37,3,1,1,1,0,1,2,1,1,1,0,3.6109178,1,0
1562,1,57,1,2,1,5,0,1,1,0,1,0,1,4.0430512,0,0
1656,1,50,3,3,0,3,0,0,0,0,1,0,0,3.9120231,0,0
1326,1,49,2,4,1,4,0,1,2,0,1,0,1,3.8918202,0,1
2270,1,27,3,4,0,1,22000,1,1,0,1,0,0,3.2958369,1,0
1084,1,25,2,1,0,3,0,0,0,0,0,0,1,3.2188759,0,0
1441,2,53,3,1,0,1,32000,1,2,0,1,0,0,3.9702919,1,0
2322,3,38,2,1,0,1,0,1,2,0,1,0,1,3.6375861,1,0
5030,5,94,0,1,1,4,0,1,3,0,1,0,0,4.5432949,0,1
6900,2,66,2,4,1,4,0,1,4,0,1,0,1,4.1896548,0,1
4209,1,62,2,4,1,5,0,1,1,0,0,0,1,4.1271343,0,0
4100,1,58,2,4,1,1,0,1,2,0,1,0,1,4.0604429,1,0
4509,1,57,3,4,1,1,0,1,3,0,1,0,0,4.0430512,1,0
4201,1,55,1,4,1,3,0,0,0,0,0,0,1,4.0073333,0,0
4354,1,52,3,4,0,1,0,0,0,0,1,0,0,3.9512436,1,0
7542,1,40,3,1,1,1,0,1,10,0,1,0,0,3.6888795,1,0
4275,3,38,3,1,0,1,0,0,0,0,1,0,0,3.6375861,1,0
5313,3,34,1,4,1,1,0,1,4,0,1,0,1,3.5263605,1,0
4259,1,31,3,2,0,1,0,1,1,0,1,0,0,3.4339871,1,0
6157,1,30,3,1,0,1,0,1,1,0,1,0,0,3.4011974,1,0
4510,2,30,3,1,0,3,0,0,0,0,1,0,0,3.4011974,0,0
7094,1,29,3,1,0,1,39000,1,1,0,1,0,0,3.3672957,1,0
5439,1,28,3,1,0,1,0,1,2,0,0,0,0,3.3322046,1,0
4967,1,22,3,3,0,1,0,1,1,0,1,0,0,3.0910425,1,0
4358,3,61,2,1,0,4,0,0,0,0,0,0,1,4.1108737,0,1
7866,2,55,2,1,1,1,0,1,3,0,1,1,1,4.0073333,1,0
7236,2,65,2,1,1,4,0,1,3,0,1,0,1,4.1743875,0,1
4521,2,57,3,4,1,3,0,1,1,0,1,0,0,4.0430512,0,0
6120,2,37,1,4,1,1,0,1,8,0,1,0,1,3.6109178,1,0
4288,1,66,3,1,1,4,0,1,2,0,1,0,0,4.1896548,0,1
6299,2,55,3,1,1,1,0,1,4,0,1,1,0,4.0073333,1,0
5938,1,49,3,1,0,1,0,1,1,0,1,0,0,3.8918202,1,0
4629,4,34,2,1,0,1,0,1,2,0,1,1,1,3.5263605,1,0
5483,2,31,3,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
5614,3,31,3,4,0,1,0,1,1,0,1,0,0,3.4339871,1,0
7266,1,28,3,1,0,1,0,1,1,0,1,0,0,3.3322046,1,0
6077,1,28,1,1,0,1,0,0,0,0,0,0,1,3.3322046,1,0
5468,3,27,3,3,0,1,0,1,2,0,1,1,0,3.2958369,1,0
6570,2,21,3,3,0,1,0,1,1,0,1,0,0,3.0445225,1,0
6442,3,41,3,1,0,1,0,1,1,0,1,0,0,3.713572,1,0
8591,5,32,2,1,1,1,0,1,2,0,1,1,1,3.4657359,1,0
4391,3,37,2,1,1,1,0,1,2,0,1,1,1,3.6109178,1,0
7694,2,31,1,1,1,1,0,0,0,0,0,0,1,3.4339871,1,0
9142,8,27,3,1,0,3,0,0,0,0,1,0,0,3.2958369,0,0
5981,3,40,3,3,0,1,0,1,3,0,1,1,0,3.6888795,1,0
8112,1,68,3,3,0,4,0,0,0,0,1,0,0,4.2195077,0,1
7622,2,53,3,1,1,1,0,1,1,0,1,0,0,3.9702919,1,0
7072,1,40,3,1,0,1,63000,1,1,0,1,0,0,3.6888795,1,0
8095,1,36,2,1,0,1,0,1,2,1,1,0,1,3.583519,1,0
7958,1,33,3,3,0,3,0,0,0,0,0,0,0,3.4965076,0,0
7264,2,64,3,1,1,4,0,1,1,0,1,0,0,4.1588831,0,1
9516,2,74,2,1,1,4,0,1,2,0,1,1,1,4.3040652,0,1
4874,1,82,3,1,1,4,0,0,0,0,1,0,0,4.4067192,0,1
5232,3,58,3,1,0,1,0,1,1,0,0,0,0,4.0604429,1,0
7125,2,49,2,6,0,1,0,1,1,0,1,0,1,3.8918202,1,0
7228,1,41,3,1,0,6,0,0,0,0,0,0,0,3.713572,0,0
5508,1,38,2,1,0,1,0,1,1,0,1,0,1,3.6375861,1,0
8090,5,39,3,1,0,1,0,1,1,0,1,0,0,3.6635616,1,0
6861,5,37,3,1,1,3,0,1,1,0,1,0,0,3.6109178,0,0
7531,4,32,2,1,1,1,0,1,2,0,1,1,1,3.4657359,1,0
5208,2,58,2,1,1,1,0,1,2,0,1,0,1,4.0604429,1,0
8458,3,36,3,1,1,1,0,1,3,0,1,1,0,3.583519,1,0
4955,1,80,1,1,1,4,0,1,1,0,1,0,1,4.3820267,0,1
6328,1,61,2,1,0,1,42500,1,1,0,1,0,1,4.1108737,1,0
6574,2,57,2,1,1,1,3300,1,2,0,1,0,1,4.0430512,1,0
7665,4,55,1,1,1,1,45000,1,2,0,1,0,1,4.0073333,1,0
5075,2,52,2,1,1,1,2800,1,1,0,1,0,1,3.9512436,1,0
6408,2,49,2,1,1,1,0,1,2,0,1,0,1,3.8918202,1,0
9471,2,35,1,2,0,1,2400,1,1,0,1,0,1,3.5553482,1,0
5180,1,30,2,1,1,1,33000,1,1,0,1,0,1,3.4011974,1,0
8126,3,29,3,1,0,1,1150,1,3,0,1,1,0,3.3672957,1,0
8169,3,23,3,1,0,7,0,1,1,0,1,0,0,3.1354942,0,0
6424,2,21,4,1,1,1,0,1,2,0,0,0,0,3.0445225,1,0
6090,2,53,2,1,1,1,5455,1,3,0,1,1,1,3.9702919,1,0
6104,3,35,3,1,1,1,0,1,2,1,1,1,0,3.5553482,1,0
5555,2,59,1,1,1,1,22000,1,2,0,1,0,1,4.0775375,1,0
8410,1,58,2,1,1,3,0,1,2,0,0,0,1,4.0604429,0,0
7573,1,57,3,1,0,3,0,1,1,0,0,0,0,4.0430512,0,0
5413,2,56,3,1,1,1,0,1,2,0,1,0,0,4.0253515,1,0
5506,1,54,3,1,1,1,0,1,1,0,1,0,0,3.9889841,1,0
6071,1,40,2,2,0,1,0,0,0,0,0,0,1,3.6888795,1,0
5949,4,38,2,1,1,1,0,1,3,0,1,0,1,3.6375861,1,0
6626,6,38,4,1,0,1,0,1,1,0,1,0,0,3.6375861,1,0
6097,4,35,1,3,0,1,0,0,0,0,1,0,1,3.5553482,1,0
5686,5,36,4,1,1,1,48925,1,1,0,1,0,0,3.583519,1,0
6430,2,37,5,1,0,3,0,1,2,0,0,0,0,3.6109178,0,0
5473,2,34,4,1,0,3,0,1,2,0,1,0,0,3.5263605,0,0
8047,2,33,3,3,0,3,0,0,0,0,1,0,0,3.4965076,0,0
5723,1,31,3,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
6658,4,29,3,1,0,1,0,1,1,0,1,0,0,3.3672957,1,0
5619,1,31,1,3,0,5,0,0,0,0,1,0,1,3.4339871,0,0
8082,3,33,3,1,0,1,3480.3,1,2,0,1,0,0,3.4965076,1,0
8418,5,40,2,1,0,1,0,1,3,0,1,1,1,3.6888795,1,0
8122,2,43,4,1,1,6,0,1,1,0,0,0,0,3.7612002,0,0
6164,1,22,2,3,0,1,0,0,0,0,1,0,1,3.0910425,1,0
5853,4,68,3,1,1,1,0,1,4,0,1,0,0,4.2195077,1,0
5559,5,35,1,1,1,1,0,1,3,0,1,0,1,3.5553482,1,0
927,3,25,3,3,0,1,0,1,1,0,1,0,0,3.2188759,1,0
1515,3,64,1,1,1,1,0,1,3,0,1,1,1,4.1588831,1,0
2177,3,50,2,1,1,1,0,1,2,0,1,0,1,3.9120231,1,0
1920,1,35,3,3,0,1,0,1,1,0,1,0,0,3.5553482,1,0
2925,1,57,1,1,0,6,0,0,0,0,1,0,1,4.0430512,0,0
3016,8,36,2,1,0,1,0,1,3,0,1,0,1,3.583519,1,0
3184,2,32,3,1,0,1,0,0,0,0,0,0,0,3.4657359,1,0
3240,4,31,3,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
3514,2,30,3,3,0,3,0,1,1,0,0,0,0,3.4011974,0,0
3172,1,28,3,3,0,6,0,0,0,0,0,0,0,3.3322046,0,0
3174,4,26,3,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
3188,4,25,3,3,0,1,0,1,1,0,1,0,0,3.2188759,1,0
3227,2,24,2,3,0,1,0,1,1,0,1,0,1,3.1780539,1,0
3228,6,31,3,1,0,3,0,1,1,0,1,0,0,3.4339871,0,0
3525,2,45,2,1,1,4,0,1,2,0,1,0,1,3.8066626,0,1
7396,1,67,2,3,0,4,0,1,1,0,1,0,1,4.2046928,0,1
4628,1,51,5,3,0,1,0,0,0,0,1,0,0,3.9318256,1,0
7680,4,44,2,1,0,1,0,1,2,0,1,0,1,3.7841897,1,0
9356,3,47,1,3,0,1,0,1,2,0,1,0,1,3.8501475,1,0
8589,2,34,2,1,0,1,0,1,1,0,1,0,1,3.5263605,1,0
4315,1,28,1,3,0,1,0,0,0,0,1,0,1,3.3322046,1,0
8239,3,23,3,3,0,1,0,1,1,0,1,0,0,3.1354942,1,0
7774,3,27,3,3,0,1,56693,1,1,0,1,0,0,3.2958369,1,0
4796,1,25,1,3,0,1,0,1,1,0,1,0,1,3.2188759,1,0
4942,1,27,3,6,0,3,0,0,0,0,0,0,0,3.2958369,0,0
9333,2,37,3,3,0,1,0,0,0,0,1,0,0,3.6109178,1,0
7711,4,72,4,1,1,4,0,0,0,0,1,0,0,4.2766662,0,1
133,1,62,2,3,0,4,0,1,1,0,1,0,1,4.1271343,0,1
536,3,33,3,3,0,1,0,1,1,0,1,0,0,3.4965076,1,0
306,1,32,1,3,0,1,0,0,0,0,1,0,1,3.4657359,1,0
4339,1,63,2,1,1,1,115000,1,1,0,1,0,1,4.1431346,1,0
7822,5,39,2,1,1,1,63000,1,2,0,1,1,1,3.6635616,1,0
5940,4,29,3,1,0,1,0,1,1,0,1,0,0,3.3672957,1,0
9482,2,48,3,3,0,1,0,1,2,0,1,1,0,3.871201,1,0
4800,4,38,2,1,0,1,48000,1,3,0,1,1,1,3.6375861,1,0
7139,1,64,4,3,0,5,0,0,0,0,0,0,0,4.1588831,0,0
7115,1,26,3,3,0,3,0,0,0,0,1,0,0,3.2580965,0,0
6415,2,37,3,1,0,1,0,1,2,0,1,0,0,3.6109178,1,0
7493,5,34,3,2,0,1,0,1,3,0,1,0,0,3.5263605,1,0
7571,1,31,3,3,0,1,0,0,0,0,1,0,0,3.4339871,1,0
6086,2,61,3,1,1,4,0,1,4,0,1,1,0,4.1108737,0,1
7913,5,34,3,1,0,1,0,1,1,0,1,0,0,3.5263605,1,0
9494,2,32,2,3,0,1,0,1,1,0,1,0,1,3.4657359,1,0
